n.text,n.type
"""<@UBMCTGCKG> has joined the channel""","""message"""
"""<@UBMFZUDP1> has joined the channel""","""message"""
"""<@UBL8GP1N0> has joined the channel""","""message"""
"""<@UBL39LAC9> has joined the channel""","""message"""
"""<@UBMR1CHN3> has joined the channel""","""message"""
"""<@UBLV16868> has joined the channel""","""message"""
"""<@UBM2SSVMJ> has joined the channel""","""message"""
"""<@UBNJMN3AA> has joined the channel""","""message"""
"""<@UBLV4JS5P> has joined the channel""","""message"""
"""<@UBMHB0DUJ> has joined the channel""","""message"""
"""<@UBM1T8P5F> has joined the channel""","""message"""
"""<@UBLTE1LJU> has joined the channel""","""message"""
"""<@UBM5B7MSM> has joined the channel""","""message"""
"""<@UBMAADS8Z> has joined the channel""","""message"""
"""<@UBMKTQDL4> has joined the channel""","""message"""
"""<@UBMAY5M1P> has joined the channel""","""message"""
"""<@UBM9J5996> has joined the channel""","""message"""
"""<@UBP3H6VEK> has joined the channel""","""message"""
"""<@UBP9XKPK8> has joined the channel""","""message"""
"""<@UBN0739DH> has joined the channel""","""message"""
"""<@UBP57RFT9> has joined the channel""","""message"""
"""<@UBN3A5Q2W> has joined the channel""","""message"""
"""<@UBN9TM9V3> has joined the channel""","""message"""
"""<@UBNBT5LP7> has joined the channel""","""message"""
"""<@UBMJS5LNL> has joined the channel""","""message"""
"""<@UBMMTRZH6> has joined the channel""","""message"""
"""<@UBNFARK9Q> has joined the channel""","""message"""
"""<@UBPN137RU> has joined the channel""","""message"""
"""<@UBNFUNY8K> has joined the channel""","""message"""
"""<@UBP065H6Z> has joined the channel""","""message"""
"""<@UBQ2GHAMC> has joined the channel""","""message"""
"""<@UBQ0CQSH5> has joined the channel""","""message"""
"""<@UBP4EJ9C2> has joined the channel""","""message"""
"""<@UBNT22PHA> has joined the channel""","""message"""
"""<@UBQB58G6B> has joined the channel""","""message"""
"""<@UBP6JAYTV> has joined the channel""","""message"""
"""<@UBPHDM4UD> has joined the channel""","""message"""
"""<@UBQV4030E> has joined the channel""","""message"""
"""<@UBPSF9ZGD> has joined the channel""","""message"""
"""<@UBPQPUZQA> has joined the channel""","""message"""
"""<@UBQ15C78D> has joined the channel""","""message"""
"""<@UBPNSDV4L> has joined the channel""","""message"""
"""<@UBRKR9422> has joined the channel""","""message"""
"""<@UBRLP80UX> has joined the channel""","""message"""
"""<@UBQFYRH9R> has joined the channel""","""message"""
"""<@UBRTUJHC6> has joined the channel""","""message"""
"""<@UBQ0GHNTS> has joined the channel""","""message"""
"""<@UBRQBAH0X> has joined the channel""","""message"""
"""<@UBRRMG7E3> has joined the channel""","""message"""
"""<@UBRV47ZD5> has joined the channel""","""message"""
"""<@UBQNN3X44> has joined the channel""","""message"""
"""<@UBR0WP4KC> has joined the channel""","""message"""
"""<@UBR3UQ8CS> has joined the channel""","""message"""
"""<@UBQP8535F> has joined the channel""","""message"""
"""<@UBSLMKF70> has joined the channel""","""message"""
"""<@UBRFNCJPP> has joined the channel""","""message"""
"""<@UBR4NQ0JG> has joined the channel""","""message"""
"""<@UBRGXU2SZ> has joined the channel""","""message"""
"""<@UBRDLSPCJ> has joined the channel""","""message"""
"""<@UBRLN82G5> has joined the channel""","""message"""
"""<@UBRPSBW93> has joined the channel""","""message"""
"""<@UBQUUFN0Y> has joined the channel""","""message"""
"""<@UBR4Z2STB> has joined the channel""","""message"""
"""<@UBSQM5WQ7> has joined the channel""","""message"""
"""<@UBSQXPGS3> has joined the channel""","""message"""
"""<@UBS2CE6M8> has joined the channel""","""message"""
"""<@UBTBV68LE> has joined the channel""","""message"""
"""<@UBT4NLN31> has joined the channel""","""message"""
"""<@UBS4AR03U> has joined the channel""","""message"""
"""<@UBT6857SB> has joined the channel""","""message"""
"""<@UBS3NH83D> has joined the channel""","""message"""
"""<@UBS8F7U5Q> has joined the channel""","""message"""
"""<@UBSALFSRY> has joined the channel""","""message"""
"""<@UBS4RDMPE> has joined the channel""","""message"""
"""<@UBSH9S05T> has joined the channel""","""message"""
"""<@UBRP5DPGQ> has joined the channel""","""message"""
"""<@UBTHWBTK9> has joined the channel""","""message"""
"""<@UBSAVDJFN> has joined the channel""","""message"""
"""<@UBTV65TDL> has joined the channel""","""message"""
"""<@UBSHKKP6X> has joined the channel""","""message"""
"""<@UBSKB8HSP> has joined the channel""","""message"""
"""<@UBSGGUN4U> has joined the channel""","""message"""
"""<@UBSH2AJFN> has joined the channel""","""message"""
"""<@UBUBB0YP8> has joined the channel""","""message"""
"""<@UBSBBACP2> has joined the channel""","""message"""
"""<@UBSS0UG76> has joined the channel""","""message"""
"""<@UBT4ZMRSP> has joined the channel""","""message"""
"""<@UBTETUKM3> has joined the channel""","""message"""
"""<@UBTF440DT> has joined the channel""","""message"""
"""<@UBSPTMU2U> has joined the channel""","""message"""
"""<@UBTJHDMU2> has joined the channel""","""message"""
"""<@UBTDA4VJQ> has joined the channel""","""message"""
"""<@UBTLRSV50> has joined the channel""","""message"""
"""<@UBTSPMD3P> has joined the channel""","""message"""
"""<@UBTGFSRT6> has joined the channel""","""message"""
"""<@UBTH8G8R2> has joined the channel""","""message"""
"""<@UBTTUJ7EE> has joined the channel""","""message"""
"""<@UBT7LGMDW> has joined the channel""","""message"""
"""<@UBTR95QAF> has joined the channel""","""message"""
"""<@UBU135H3L> has joined the channel""","""message"""
"""<@UBU81QL2Z> has joined the channel""","""message"""
"""<@UBV5TBAFR> has joined the channel""","""message"""
"""<@UBUE7LUSX> has joined the channel""","""message"""
"""<@UBUS5A5RB> has joined the channel""","""message"""
"""<@UBVS7LK1D> has joined the channel""","""message"""
"""<@UBUEG7GLR> has joined the channel""","""message"""
"""<@UBU9X491N> has joined the channel""","""message"""
"""<@UBUFA28P3> has joined the channel""","""message"""
"""<@UBUQNB57W> has joined the channel""","""message"""
"""<@UBV8Y9DGV> has joined the channel""","""message"""
"""<@UBW60NC1M> has joined the channel""","""message"""
"""<@UBUJBH8GZ> has joined the channel""","""message"""
"""<@UBVB54FAR> has joined the channel""","""message"""
"""<@UBVBHGD1T> has joined the channel""","""message"""
"""<@UBVC0P8DB> has joined the channel""","""message"""
"""<@UBV5M60CT> has joined the channel""","""message"""
"""<@UBUJC2AMN> has joined the channel""","""message"""
"""<@UBWCPG5LP> has joined the channel""","""message"""
"""<@UBVACCN83> has joined the channel""","""message"""
"""<@UBVH640R0> has joined the channel""","""message"""
"""<@UBVNGC1GD> has joined the channel""","""message"""
"""<@UBVED4KTN> has joined the channel""","""message"""
"""<@UBV56JN3B> has joined the channel""","""message"""
"""<@UBVEFGD44> has joined the channel""","""message"""
"""<@UBVLFADEX> has joined the channel""","""message"""
"""<@UBWSWHK4P> has joined the channel""","""message"""
"""<@UBVSR2NRG> has joined the channel""","""message"""
"""<@UBVMC3KEG> has joined the channel""","""message"""
"""<@UBV7HEHK2> has joined the channel""","""message"""
"""<@UBVD9NRDE> has joined the channel""","""message"""
"""<@UBX7YT98F> has joined the channel""","""message"""
"""<@UBW7E9ZQA> has joined the channel""","""message"""
"""<@UBX8HAH3R> has joined the channel""","""message"""
"""<@UBXAKUR0X> has joined the channel""","""message"""
"""<@UBW5KMA11> has joined the channel""","""message"""
"""<@UBVTPST3K> has joined the channel""","""message"""
"""<@UBXHS3WLX> has joined the channel""","""message"""
"""<@UBVUZEX4G> has joined the channel""","""message"""
"""<@UBWJ9KEMR> has joined the channel""","""message"""
"""<@UBWSVUWUV> has joined the channel""","""message"""
"""<@UBX2W0YTU> has joined the channel""","""message"""
"""<@UBY8JCR1V> has joined the channel""","""message"""
"""<@UBYHKLLKY> has joined the channel""","""message"""
"""<@UBWNJ8WD7> has joined the channel""","""message"""
"""<@UBXA4ETL3> has joined the channel""","""message"""
"""<@UBXEQHJPM> has joined the channel""","""message"""
"""<@UBYUSA2MC> has joined the channel""","""message"""
"""<@UBXT5G5L5> has joined the channel""","""message"""
"""<@UBZ4Z7NSK> has joined the channel""","""message"""
"""<@UBY4DGQ3U> has joined the channel""","""message"""
"""<@UBZ5UHT9V> has joined the channel""","""message"""
"""<@UBZLX5U30> has joined the channel""","""message"""
"""<@UBYGJ24A1> has joined the channel""","""message"""
"""<@UBZVB34BG> has joined the channel""","""message"""
"""<@UBY5BJ7QR> has joined the channel""","""message"""
"""<@UBYELSL7N> has joined the channel""","""message"""
"""<@UC05ATDT8> has joined the channel""","""message"""
"""<@UBYK67HM2> has joined the channel""","""message"""
"""<@UBYNF970B> has joined the channel""","""message"""
"""<@UBYGZU189> has joined the channel""","""message"""
"""<@UC05S72DV> has joined the channel""","""message"""
"""<@UC0GQ9M62> has joined the channel""","""message"""
"""<@UBZ7H75EF> has joined the channel""","""message"""
"""<@UBYQKSGG1> has joined the channel""","""message"""
"""<@UBZFPBCDT> has joined the channel""","""message"""
"""<@UBYL52C2C> has joined the channel""","""message"""
"""<@UC0F9RVP1> has joined the channel""","""message"""
"""<@UBZ9EUZKN> has joined the channel""","""message"""
"""<@UBZH034JW> has joined the channel""","""message"""
"""<@UBZDPSVA7> has joined the channel""","""message"""
"""<@UBZKBMPFC> has joined the channel""","""message"""
"""<@UBZ5MUKFB> has joined the channel""","""message"""
"""<@UC0PQB8TZ> has joined the channel""","""message"""
"""<@UBZUKB3TP> has joined the channel""","""message"""
"""<@UBZHX08R2> has joined the channel""","""message"""
"""<@UBZJ7JC8L> has joined the channel""","""message"""
"""<@UBZK7AXFW> has joined the channel""","""message"""
"""<@UBZDKCXK3> has joined the channel""","""message"""
"""<@UBZMSC0V7> has joined the channel""","""message"""
"""<@UC08TPU1Z> has joined the channel""","""message"""
"""<@UBZUVNF3K> has joined the channel""","""message"""
"""<@UC1H9RENB> has joined the channel""","""message"""
"""<@UC22J8A3G> has joined the channel""","""message"""
"""<@UC0NNHS3U> has joined the channel""","""message"""
"""<@UC0V1FGP4> has joined the channel""","""message"""
"""<@UC0E7NMK3> has joined the channel""","""message"""
"""<@UC0SYTGM9> has joined the channel""","""message"""
"""<@UC24A38Q7> has joined the channel""","""message"""
"""<@UC0TDMF5F> has joined the channel""","""message"""
"""<@UAW8MEQJC> has joined the channel""","""message"""
"""<@UC191SFRA> has joined the channel""","""message"""
"""<@UC105F55F> has joined the channel""","""message"""
"""<@UC2TF79HU> has joined the channel""","""message"""
"""<@UC1455GAD> has joined the channel""","""message"""
"""<@UC2NA8DUP> has joined the channel""","""message"""
"""<@UC2QPDKMM> has joined the channel""","""message"""
"""<@UC1KZGZ0T> has joined the channel""","""message"""
"""<@UC2SC3XL7> has joined the channel""","""message"""
"""<@UC21F1M1B> has joined the channel""","""message"""
"""<@UC1MBGL0L> has joined the channel""","""message"""
"""<@UC39PB4B0> has joined the channel""","""message"""
"""<@UC3BY978E> has joined the channel""","""message"""
"""<@UC1BYCJDN> has joined the channel""","""message"""
"""<@UC1SD35HA> has joined the channel""","""message"""
"""<@UC29SJ41K> has joined the channel""","""message"""
"""<@UC3FWAF7G> has joined the channel""","""message"""
"""<@UC2BWDCMB> has joined the channel""","""message"""
"""<@UC2DUPETC> has joined the channel""","""message"""
"""<@UC3QV6A22> has joined the channel""","""message"""
"""<@UC1PW70L8> has joined the channel""","""message"""
"""<@UC462V4J2> has joined the channel""","""message"""
"""<@UC40Q5LA3> has joined the channel""","""message"""
"""<@UC28PT84Q> has joined the channel""","""message"""
"""<@UC2989XTJ> has joined the channel""","""message"""
"""<@UC4AHUA4W> has joined the channel""","""message"""
"""<@UC31N5EF4> has joined the channel""","""message"""
"""<@UC4ER2E15> has joined the channel""","""message"""
"""<@UC3BZ7FKN> has joined the channel""","""message"""
"""<@UC4MRK5PH> has joined the channel""","""message"""
"""<@UC3R2T7HT> has joined the channel""","""message"""
"""<@UC3TY6TPF> has joined the channel""","""message"""
"""<@UC3H4E8E8> has joined the channel""","""message"""
"""<@UC38XGLJD> has joined the channel""","""message"""
"""<@UC3LFU6CC> has joined the channel""","""message"""
"""<@UC3PW9YQK> has joined the channel""","""message"""
"""<@UC40ZGV8S> has joined the channel""","""message"""
"""<@UC44TVDNE> has joined the channel""","""message"""
"""<@UC491K34M> has joined the channel""","""message"""
"""<@UC5C7FXL7> has joined the channel""","""message"""
"""<@UC3QFA3CH> has joined the channel""","""message"""
"""<@UC44GASRJ> has joined the channel""","""message"""
"""<@UC45BEUKW> has joined the channel""","""message"""
"""<@UC44HF19P> has joined the channel""","""message"""
"""<@UC4ETS0HJ> has joined the channel""","""message"""
"""<@UC41WPFA4> has joined the channel""","""message"""
"""<@UC63AUC9L> has joined the channel""","""message"""
"""<@UC4SPKSBD> has joined the channel""","""message"""
"""<@UC5100FRS> has joined the channel""","""message"""
"""<@UC6J4KDSS> has joined the channel""","""message"""
"""<@UC6KTRNRL> has joined the channel""","""message"""
"""<@UC5FTM0KX> has joined the channel""","""message"""
"""<@UC4PZQ35W> has joined the channel""","""message"""
"""<@UC5L94FN1> has joined the channel""","""message"""
"""<@UC60VDK8D> has joined the channel""","""message"""
"""<@UC5MKG6F6> has joined the channel""","""message"""
"""<@UC58JJR08> has joined the channel""","""message"""
"""<@UC75XMSBH> has joined the channel""","""message"""
"""<@UC5F6CDDE> has joined the channel""","""message"""
"""<@UC5GA314Y> has joined the channel""","""message"""
"""<@UC6E34Q1K> has joined the channel""","""message"""
"""<@UC69HJXQC> has joined the channel""","""message"""
"""<@UC6RAHVL5> has joined the channel""","""message"""
"""<@UC6Q32LUB> has joined the channel""","""message"""
"""<@UC6V6CR8S> has joined the channel""","""message"""
"""<@UC71N567L> has joined the channel""","""message"""
"""<@UC76PEFEZ> has joined the channel""","""message"""
"""<@UC6SB6VHA> has joined the channel""","""message"""
"""<@UC6QJ4EBB> has joined the channel""","""message"""
"""<@UC78DKWUT> has joined the channel""","""message"""
"""<@UC7J0M0DT> has joined the channel""","""message"""
"""<@UC7B3FGTD> has joined the channel""","""message"""
"""<@UC7CGUYHZ> has joined the channel""","""message"""
"""<@UC8J1LFHD> has joined the channel""","""message"""
"""<@UC916296J> has joined the channel""","""message"""
"""<@UC74ZBEAV> has joined the channel""","""message"""
"""<@UC97JM1HC> has joined the channel""","""message"""
"""<@U08J7AAD9> has joined the channel""","""message"""
"""<@UCB6WJ53L> has joined the channel""","""message"""
"""<@UCLNL2SNB> has joined the channel""","""message"""
"""<@UCL3CLUPL> has joined the channel""","""message"""
"""<@UCL9XMY1G> has joined the channel""","""message"""
"""<@UCN1VSPFE> has joined the channel""","""message"""
"""<@UCPK9B3KQ> has joined the channel""","""message"""
"""<@UCN5XC21W> has joined the channel""","""message"""
"""<@UCP1BB2QL> has joined the channel""","""message"""
"""<@UCQP6G971> has joined the channel""","""message"""
